#  This is a file for the AB reference system.
#  
#  
#  The columns are: wavelengths, flux reference.
#  With the following units:
#      Angstroms        ,   ergs/s/cm^2/Angstrom
1.533300000000000000e+04 , 4.630124622786942335e-10
1.533400000000000000e+04 , 4.629520739436606088e-10
1.533500000000000000e+04 , 4.628916974220667178e-10
1.533600000000000000e+04 , 4.628313327108314679e-10
1.533700000000000000e+04 , 4.627709798068746451e-10
1.533800000000000000e+04 , 4.627106387071171730e-10
1.533900000000000000e+04 , 4.626503094084808542e-10
1.534000000000000000e+04 , 4.625899919078887834e-10
1.534100000000000000e+04 , 4.625296862022645727e-10
1.534200000000000000e+04 , 4.624693922885333332e-10
1.534300000000000000e+04 , 4.624091101636207964e-10
1.534400000000000000e+04 , 4.623488398244540380e-10
1.534500000000000000e+04 , 4.622885812679608060e-10
1.534600000000000000e+04 , 4.622283344910699854e-10
1.534700000000000000e+04 , 4.621680994907114954e-10
1.534800000000000000e+04 , 4.621078762638163408e-10
1.534900000000000000e+04 , 4.620476648073164054e-10
1.535000000000000000e+04 , 4.619874651181444517e-10
1.535100000000000000e+04 , 4.619272771932344315e-10
1.535200000000000000e+04 , 4.618671010295212269e-10
1.535300000000000000e+04 , 4.618069366239408058e-10
1.535400000000000000e+04 , 4.617467839734299634e-10
1.535500000000000000e+04 , 4.616866430749266838e-10
1.535600000000000000e+04 , 4.616265139253697784e-10
1.535700000000000000e+04 , 4.615663965216990925e-10
1.535800000000000000e+04 , 4.615062908608555570e-10
1.535900000000000000e+04 , 4.614461969397810854e-10
1.536000000000000000e+04 , 4.613861147554185213e-10
1.536100000000000000e+04 , 4.613260443047116393e-10
1.536200000000000000e+04 , 4.612659855846054029e-10
1.536300000000000000e+04 , 4.612059385920456544e-10
1.536400000000000000e+04 , 4.611459033239792185e-10
1.536500000000000000e+04 , 4.610858797773539021e-10
1.536600000000000000e+04 , 4.610258679491184945e-10
1.536700000000000000e+04 , 4.609658678362229739e-10
1.536800000000000000e+04 , 4.609058794356180424e-10
1.536900000000000000e+04 , 4.608459027442555912e-10
1.537000000000000000e+04 , 4.607859377590883902e-10
1.537100000000000000e+04 , 4.607259844770701401e-10
1.537200000000000000e+04 , 4.606660428951557306e-10
1.537300000000000000e+04 , 4.606061130103009301e-10
1.537400000000000000e+04 , 4.605461948194623862e-10
1.537500000000000000e+04 , 4.604862883195980387e-10
1.537600000000000000e+04 , 4.604263935076664995e-10
1.537700000000000000e+04 , 4.603665103806275699e-10
1.537800000000000000e+04 , 4.603066389354418262e-10
1.537900000000000000e+04 , 4.602467791690712410e-10
1.538000000000000000e+04 , 4.601869310784782001e-10
1.538100000000000000e+04 , 4.601270946606265889e-10
1.538200000000000000e+04 , 4.600672699124810164e-10
1.538300000000000000e+04 , 4.600074568310072290e-10
1.538400000000000000e+04 , 4.599476554131717487e-10
1.538500000000000000e+04 , 4.598878656559421829e-10
1.538600000000000000e+04 , 4.598280875562872767e-10
1.538700000000000000e+04 , 4.597683211111765504e-10
1.538800000000000000e+04 , 4.597085663175806102e-10
1.538900000000000000e+04 , 4.596488231724709410e-10
1.539000000000000000e+04 , 4.595890916728202687e-10
1.539100000000000000e+04 , 4.595293718156018876e-10
1.539200000000000000e+04 , 4.594696635977905398e-10
1.539300000000000000e+04 , 4.594099670163616392e-10
1.539400000000000000e+04 , 4.593502820682916858e-10
1.539500000000000000e+04 , 4.592906087505580582e-10
1.539600000000000000e+04 , 4.592309470601393240e-10
1.539700000000000000e+04 , 4.591712969940148265e-10
1.539800000000000000e+04 , 4.591116585491650462e-10
1.539900000000000000e+04 , 4.590520317225712909e-10
1.540000000000000000e+04 , 4.589924165112160057e-10
1.540100000000000000e+04 , 4.589328129120824629e-10
1.540200000000000000e+04 , 4.588732209221550722e-10
1.540300000000000000e+04 , 4.588136405384191222e-10
1.540400000000000000e+04 , 4.587540717578608320e-10
1.540500000000000000e+04 , 4.586945145774674547e-10
1.540600000000000000e+04 , 4.586349689942273807e-10
1.540700000000000000e+04 , 4.585754350051297245e-10
1.540800000000000000e+04 , 4.585159126071646341e-10
1.540900000000000000e+04 , 4.584564017973233953e-10
1.541000000000000000e+04 , 4.583969025725981207e-10
1.541100000000000000e+04 , 4.583374149299818539e-10
1.541200000000000000e+04 , 4.582779388664687756e-10
1.541300000000000000e+04 , 4.582184743790539970e-10
1.541400000000000000e+04 , 4.581590214647334567e-10
1.541500000000000000e+04 , 4.580995801205042306e-10
1.541600000000000000e+04 , 4.580401503433643251e-10
1.541700000000000000e+04 , 4.579807321303126773e-10
1.541800000000000000e+04 , 4.579213254783493615e-10
1.541900000000000000e+04 , 4.578619303844751244e-10
1.542000000000000000e+04 , 4.578025468456919013e-10
1.542100000000000000e+04 , 4.577431748590026620e-10
1.542200000000000000e+04 , 4.576838144214110997e-10
1.542300000000000000e+04 , 4.576244655299220451e-10
1.542400000000000000e+04 , 4.575651281815414147e-10
1.542500000000000000e+04 , 4.575058023732757967e-10
1.542600000000000000e+04 , 4.574464881021329172e-10
1.542700000000000000e+04 , 4.573871853651214841e-10
1.542800000000000000e+04 , 4.573278941592512397e-10
1.542900000000000000e+04 , 4.572686144815327014e-10
1.543000000000000000e+04 , 4.572093463289775241e-10
1.543100000000000000e+04 , 4.571500896985982418e-10
1.543200000000000000e+04 , 4.570908445874083705e-10
1.543300000000000000e+04 , 4.570316109924225120e-10
1.543400000000000000e+04 , 4.569723889106559401e-10
1.543500000000000000e+04 , 4.569131783391252212e-10
1.543600000000000000e+04 , 4.568539792748477487e-10
1.543700000000000000e+04 , 4.567947917148418468e-10
1.543800000000000000e+04 , 4.567356156561268736e-10
1.543900000000000000e+04 , 4.566764510957230658e-10
1.544000000000000000e+04 , 4.566172980306517980e-10
1.544100000000000000e+04 , 4.565581564579351164e-10
1.544200000000000000e+04 , 4.564990263745963599e-10
1.544300000000000000e+04 , 4.564399077776596429e-10
1.544400000000000000e+04 , 4.563808006641501137e-10
1.544500000000000000e+04 , 4.563217050310937478e-10
1.544600000000000000e+04 , 4.562626208755176581e-10
1.544700000000000000e+04 , 4.562035481944498881e-10
1.544800000000000000e+04 , 4.561444869849193083e-10
1.544900000000000000e+04 , 4.560854372439559268e-10
1.545000000000000000e+04 , 4.560263989685905271e-10
1.545100000000000000e+04 , 4.559673721558550818e-10
1.545200000000000000e+04 , 4.559083568027822871e-10
1.545300000000000000e+04 , 4.558493529064060286e-10
1.545400000000000000e+04 , 4.557903604637609153e-10
1.545500000000000000e+04 , 4.557313794718827457e-10
1.545600000000000000e+04 , 4.556724099278080935e-10
1.545700000000000000e+04 , 4.556134518285745663e-10
1.545800000000000000e+04 , 4.555545051712207542e-10
1.545900000000000000e+04 , 4.554955699527861777e-10
1.546000000000000000e+04 , 4.554366461703112882e-10
1.546100000000000000e+04 , 4.553777338208375706e-10
1.546200000000000000e+04 , 4.553188329014073890e-10
1.546300000000000000e+04 , 4.552599434090641414e-10
1.546400000000000000e+04 , 4.552010653408520013e-10
1.546500000000000000e+04 , 4.551421986938163313e-10
1.546600000000000000e+04 , 4.550833434650033210e-10
1.546700000000000000e+04 , 4.550244996514601425e-10
1.546800000000000000e+04 , 4.549656672502350017e-10
1.546900000000000000e+04 , 4.549068462583767768e-10
1.547000000000000000e+04 , 4.548480366729356899e-10
1.547100000000000000e+04 , 4.547892384909626872e-10
1.547200000000000000e+04 , 4.547304517095096451e-10
1.547300000000000000e+04 , 4.546716763256295776e-10
1.547400000000000000e+04 , 4.546129123363761192e-10
1.547500000000000000e+04 , 4.545541597388042483e-10
1.547600000000000000e+04 , 4.544954185299696155e-10
1.547700000000000000e+04 , 4.544366887069290606e-10
1.547800000000000000e+04 , 4.543779702667400436e-10
1.547900000000000000e+04 , 4.543192632064612653e-10
1.548000000000000000e+04 , 4.542605675231522020e-10
1.548100000000000000e+04 , 4.542018832138734675e-10
1.548200000000000000e+04 , 4.541432102756865543e-10
1.548300000000000000e+04 , 4.540845487056535754e-10
1.548400000000000000e+04 , 4.540258985008382464e-10
1.548500000000000000e+04 , 4.539672596583045414e-10
1.548600000000000000e+04 , 4.539086321751179338e-10
1.548700000000000000e+04 , 4.538500160483444656e-10
1.548800000000000000e+04 , 4.537914112750512647e-10
1.548900000000000000e+04 , 4.537328178523065443e-10
1.549000000000000000e+04 , 4.536742357771793452e-10
1.549100000000000000e+04 , 4.536156650467394316e-10
1.549200000000000000e+04 , 4.535571056580579122e-10
1.549300000000000000e+04 , 4.534985576082065676e-10
1.549400000000000000e+04 , 4.534400208942583157e-10
1.549500000000000000e+04 , 4.533814955132867984e-10
1.549600000000000000e+04 , 4.533229814623667948e-10
1.549700000000000000e+04 , 4.532644787385738078e-10
1.549800000000000000e+04 , 4.532059873389845813e-10
1.549900000000000000e+04 , 4.531475072606766343e-10
1.550000000000000000e+04 , 4.530890385007283650e-10
1.550100000000000000e+04 , 4.530305810562192053e-10
1.550200000000000000e+04 , 4.529721349242295697e-10
1.550300000000000000e+04 , 4.529137001018406480e-10
1.550400000000000000e+04 , 4.528552765861347673e-10
1.550500000000000000e+04 , 4.527968643741950820e-10
1.550600000000000000e+04 , 4.527384634631057287e-10
1.550700000000000000e+04 , 4.526800738499518264e-10
1.550800000000000000e+04 , 4.526216955318192694e-10
1.550900000000000000e+04 , 4.525633285057950379e-10
1.551000000000000000e+04 , 4.525049727689669907e-10
1.551100000000000000e+04 , 4.524466283184240209e-10
1.551200000000000000e+04 , 4.523882951512558485e-10
1.551300000000000000e+04 , 4.523299732645531242e-10
1.551400000000000000e+04 , 4.522716626554075327e-10
1.551500000000000000e+04 , 4.522133633209116375e-10
1.551600000000000000e+04 , 4.521550752581588294e-10
1.551700000000000000e+04 , 4.520967984642437398e-10
1.551800000000000000e+04 , 4.520385329362617241e-10
1.551900000000000000e+04 , 4.519802786713089646e-10
1.552000000000000000e+04 , 4.519220356664828330e-10
1.552100000000000000e+04 , 4.518638039188814245e-10
1.552200000000000000e+04 , 4.518055834256039718e-10
1.552300000000000000e+04 , 4.517473741837503797e-10
1.552400000000000000e+04 , 4.516891761904216903e-10
1.552500000000000000e+04 , 4.516309894427199798e-10
1.552600000000000000e+04 , 4.515728139377478930e-10
1.552700000000000000e+04 , 4.515146496726093671e-10
1.552800000000000000e+04 , 4.514564966444090115e-10
1.552900000000000000e+04 , 4.513983548502525213e-10
1.553000000000000000e+04 , 4.513402242872465738e-10
1.553100000000000000e+04 , 4.512821049524985183e-10
1.553200000000000000e+04 , 4.512239968431168933e-10
1.553300000000000000e+04 , 4.511658999562111162e-10
1.553400000000000000e+04 , 4.511078142888914315e-10
1.553500000000000000e+04 , 4.510497398382691694e-10
1.553600000000000000e+04 , 4.509916766014563322e-10
1.553700000000000000e+04 , 4.509336245755661630e-10
1.553800000000000000e+04 , 4.508755837577125769e-10
1.553900000000000000e+04 , 4.508175541450106264e-10
1.554000000000000000e+04 , 4.507595357345762429e-10
1.554100000000000000e+04 , 4.507015285235260299e-10
1.554200000000000000e+04 , 4.506435325089779351e-10
1.554300000000000000e+04 , 4.505855476880504747e-10
1.554400000000000000e+04 , 4.505275740578634060e-10
1.554500000000000000e+04 , 4.504696116155370546e-10
1.554600000000000000e+04 , 4.504116603581930906e-10
1.554700000000000000e+04 , 4.503537202829537009e-10
1.554800000000000000e+04 , 4.502957913869422098e-10
1.554900000000000000e+04 , 4.502378736672828205e-10
1.555000000000000000e+04 , 4.501799671211008219e-10
1.555100000000000000e+04 , 4.501220717455221233e-10
1.555200000000000000e+04 , 4.500641875376738747e-10
1.555300000000000000e+04 , 4.500063144946838982e-10
1.555400000000000000e+04 , 4.499484526136809982e-10
1.555500000000000000e+04 , 4.498906018917950131e-10
1.555600000000000000e+04 , 4.498327623261566085e-10
1.555700000000000000e+04 , 4.497749339138973287e-10
1.555800000000000000e+04 , 4.497171166521498039e-10
1.555900000000000000e+04 , 4.496593105380474913e-10
1.556000000000000000e+04 , 4.496015155687247271e-10
1.556100000000000000e+04 , 4.495437317413167265e-10
1.556200000000000000e+04 , 4.494859590529598417e-10
1.556300000000000000e+04 , 4.494281975007910455e-10
1.556400000000000000e+04 , 4.493704470819485517e-10
1.556500000000000000e+04 , 4.493127077935713492e-10
1.556600000000000000e+04 , 4.492549796327990991e-10
1.556700000000000000e+04 , 4.491972625967728585e-10
1.556800000000000000e+04 , 4.491395566826343048e-10
1.556900000000000000e+04 , 4.490818618875259424e-10
1.557000000000000000e+04 , 4.490241782085915686e-10
1.557100000000000000e+04 , 4.489665056429754456e-10
1.557200000000000000e+04 , 4.489088441878230765e-10
1.557300000000000000e+04 , 4.488511938402807399e-10
1.557400000000000000e+04 , 4.487935545974957484e-10
1.557500000000000000e+04 , 4.487359264566161382e-10
1.557600000000000000e+04 , 4.486783094147910832e-10
1.557700000000000000e+04 , 4.486207034691704291e-10
1.557800000000000000e+04 , 4.485631086169052108e-10
1.557900000000000000e+04 , 4.485055248551471870e-10
1.558000000000000000e+04 , 4.484479521810489952e-10
1.558100000000000000e+04 , 4.483903905917643585e-10
1.558200000000000000e+04 , 4.483328400844478275e-10
1.558300000000000000e+04 , 4.482753006562548313e-10
1.558400000000000000e+04 , 4.482177723043417299e-10
1.558500000000000000e+04 , 4.481602550258658135e-10
1.558600000000000000e+04 , 4.481027488179853034e-10
1.558700000000000000e+04 , 4.480452536778592992e-10
1.558800000000000000e+04 , 4.479877696026478833e-10
1.558900000000000000e+04 , 4.479302965895119132e-10
1.559000000000000000e+04 , 4.478728346356131772e-10
1.559100000000000000e+04 , 4.478153837381145491e-10
1.559200000000000000e+04 , 4.477579438941796266e-10
1.559300000000000000e+04 , 4.477005151009729898e-10
1.559400000000000000e+04 , 4.476430973556601491e-10
1.559500000000000000e+04 , 4.475856906554074422e-10
1.559600000000000000e+04 , 4.475282949973822409e-10
1.559700000000000000e+04 , 4.474709103787526405e-10
1.559800000000000000e+04 , 4.474135367966878224e-10
1.559900000000000000e+04 , 4.473561742483577947e-10
1.560000000000000000e+04 , 4.472988227309334964e-10
1.560100000000000000e+04 , 4.472414822415868487e-10
1.560200000000000000e+04 , 4.471841527774903414e-10
1.560300000000000000e+04 , 4.471268343358178603e-10
1.560400000000000000e+04 , 4.470695269137439116e-10
1.560500000000000000e+04 , 4.470122305084438284e-10
1.560600000000000000e+04 , 4.469549451170941333e-10
1.560700000000000000e+04 , 4.468976707368720723e-10
1.560800000000000000e+04 , 4.468404073649557188e-10
1.560900000000000000e+04 , 4.467831549985241801e-10
1.561000000000000000e+04 , 4.467259136347574424e-10
1.561100000000000000e+04 , 4.466686832708364225e-10
1.561200000000000000e+04 , 4.466114639039429160e-10
1.561300000000000000e+04 , 4.465542555312594941e-10
1.561400000000000000e+04 , 4.464970581499699169e-10
1.561500000000000000e+04 , 4.464398717572585651e-10
1.561600000000000000e+04 , 4.463826963503108016e-10
1.561700000000000000e+04 , 4.463255319263130231e-10
1.561800000000000000e+04 , 4.462683784824524021e-10
1.561900000000000000e+04 , 4.462112360159168863e-10
1.562000000000000000e+04 , 4.461541045238957676e-10
1.562100000000000000e+04 , 4.460969840035785966e-10
1.562200000000000000e+04 , 4.460398744521564231e-10
1.562300000000000000e+04 , 4.459827758668208136e-10
1.562400000000000000e+04 , 4.459256882447644724e-10
1.562500000000000000e+04 , 4.458686115831807756e-10
1.562600000000000000e+04 , 4.458115458792640816e-10
1.562700000000000000e+04 , 4.457544911302098346e-10
1.562800000000000000e+04 , 4.456974473332140992e-10
1.562900000000000000e+04 , 4.456404144854739738e-10
1.563000000000000000e+04 , 4.455833925841874357e-10
1.563100000000000000e+04 , 4.455263816265533930e-10
1.563200000000000000e+04 , 4.454693816097715807e-10
1.563300000000000000e+04 , 4.454123925310427163e-10
1.563400000000000000e+04 , 4.453554143875682410e-10
1.563500000000000000e+04 , 4.452984471765507851e-10
1.563600000000000000e+04 , 4.452414908951935474e-10
1.563700000000000000e+04 , 4.451845455407008126e-10
1.563800000000000000e+04 , 4.451276111102777442e-10
1.563900000000000000e+04 , 4.450706876011303847e-10
1.564000000000000000e+04 , 4.450137750104655518e-10
1.564100000000000000e+04 , 4.449568733354912525e-10
1.564200000000000000e+04 , 4.448999825734160107e-10
1.564300000000000000e+04 , 4.448431027214494878e-10
1.564400000000000000e+04 , 4.447862337768022239e-10
1.564500000000000000e+04 , 4.447293757366855863e-10
1.564600000000000000e+04 , 4.446725285983118731e-10
1.564700000000000000e+04 , 4.446156923588941576e-10
1.564800000000000000e+04 , 4.445588670156465473e-10
1.564900000000000000e+04 , 4.445020525657840800e-10
1.565000000000000000e+04 , 4.444452490065224142e-10
1.565100000000000000e+04 , 4.443884563350783973e-10
1.565200000000000000e+04 , 4.443316745486696521e-10
1.565300000000000000e+04 , 4.442749036445146289e-10
1.565400000000000000e+04 , 4.442181436198327083e-10
1.565500000000000000e+04 , 4.441613944718443048e-10
1.565600000000000000e+04 , 4.441046561977704020e-10
1.565700000000000000e+04 , 4.440479287948331204e-10
1.565800000000000000e+04 , 4.439912122602555113e-10
1.565900000000000000e+04 , 4.439345065912612464e-10
1.566000000000000000e+04 , 4.438778117850751865e-10
1.566100000000000000e+04 , 4.438211278389228127e-10
1.566200000000000000e+04 , 4.437644547500306401e-10
1.566300000000000000e+04 , 4.437077925156261144e-10
1.566400000000000000e+04 , 4.436511411329374567e-10
1.566500000000000000e+04 , 4.435945005991937155e-10
1.566600000000000000e+04 , 4.435378709116250763e-10
1.566700000000000000e+04 , 4.434812520674622936e-10
1.566800000000000000e+04 , 4.434246440639373109e-10
1.566900000000000000e+04 , 4.433680468982826921e-10
1.567000000000000000e+04 , 4.433114605677320867e-10
1.567100000000000000e+04 , 4.432548850695198163e-10
1.567200000000000000e+04 , 4.431983204008813399e-10
1.567300000000000000e+04 , 4.431417665590527885e-10
1.567400000000000000e+04 , 4.430852235412713274e-10
1.567500000000000000e+04 , 4.430286913447747935e-10
1.567600000000000000e+04 , 4.429721699668021614e-10
1.567700000000000000e+04 , 4.429156594045931294e-10
1.567800000000000000e+04 , 4.428591596553882746e-10
1.567900000000000000e+04 , 4.428026707164291049e-10
1.568000000000000000e+04 , 4.427461925849580069e-10
1.568100000000000000e+04 , 4.426897252582182460e-10
1.568200000000000000e+04 , 4.426332687334539667e-10
1.568300000000000000e+04 , 4.425768230079100888e-10
1.568400000000000000e+04 , 4.425203880788325661e-10
1.568500000000000000e+04 , 4.424639639434681798e-10
1.568600000000000000e+04 , 4.424075505990644863e-10
1.568700000000000000e+04 , 4.423511480428701796e-10
1.568800000000000000e+04 , 4.422947562721344187e-10
1.568900000000000000e+04 , 4.422383752841076553e-10
1.569000000000000000e+04 , 4.421820050760410132e-10
1.569100000000000000e+04 , 4.421256456451864949e-10
1.569200000000000000e+04 , 4.420692969887969820e-10
1.569300000000000000e+04 , 4.420129591041262348e-10
1.569400000000000000e+04 , 4.419566319884289443e-10
1.569500000000000000e+04 , 4.419003156389606286e-10
1.569600000000000000e+04 , 4.418440100529777363e-10
1.569700000000000000e+04 , 4.417877152277374400e-10
1.569800000000000000e+04 , 4.417314311604979462e-10
1.569900000000000000e+04 , 4.416751578485182884e-10
1.570000000000000000e+04 , 4.416188952890583275e-10
1.570100000000000000e+04 , 4.415626434793788033e-10
1.570200000000000000e+04 , 4.415064024167414893e-10
1.570300000000000000e+04 , 4.414501720984087280e-10
1.570400000000000000e+04 , 4.413939525216439473e-10
1.570500000000000000e+04 , 4.413377436837115060e-10
1.570600000000000000e+04 , 4.412815455818763830e-10
1.570700000000000000e+04 , 4.412253582134046946e-10
1.570800000000000000e+04 , 4.411691815755632294e-10
1.570900000000000000e+04 , 4.411130156656197581e-10
1.571000000000000000e+04 , 4.410568604808428786e-10
1.571100000000000000e+04 , 4.410007160185019643e-10
1.571200000000000000e+04 , 4.409445822758675260e-10
1.571300000000000000e+04 , 4.408884592502106431e-10
1.571400000000000000e+04 , 4.408323469388035842e-10
1.571500000000000000e+04 , 4.407762453389190314e-10
1.571600000000000000e+04 , 4.407201544478309593e-10
1.571700000000000000e+04 , 4.406640742628140662e-10
1.571800000000000000e+04 , 4.406080047811437743e-10
1.571900000000000000e+04 , 4.405519460000966432e-10
1.572000000000000000e+04 , 4.404958979169498528e-10
1.572100000000000000e+04 , 4.404398605289816170e-10
1.572200000000000000e+04 , 4.403838338334709250e-10
1.572300000000000000e+04 , 4.403278178276975936e-10
1.572400000000000000e+04 , 4.402718125089425249e-10
1.572500000000000000e+04 , 4.402158178744871381e-10
1.572600000000000000e+04 , 4.401598339216140416e-10
1.572700000000000000e+04 , 4.401038606476065157e-10
1.572800000000000000e+04 , 4.400478980497487713e-10
1.572900000000000000e+04 , 4.399919461253258983e-10
1.573000000000000000e+04 , 4.399360048716236587e-10
1.573100000000000000e+04 , 4.398800742859291584e-10
1.573200000000000000e+04 , 4.398241543655297621e-10
1.573300000000000000e+04 , 4.397682451077140751e-10
1.573400000000000000e+04 , 4.397123465097715300e-10
1.573500000000000000e+04 , 4.396564585689922830e-10
1.573600000000000000e+04 , 4.396005812826675245e-10
1.573700000000000000e+04 , 4.395447146480890651e-10
1.573800000000000000e+04 , 4.394888586625498529e-10
1.573900000000000000e+04 , 4.394330133233435597e-10
1.574000000000000000e+04 , 4.393771786277646845e-10
1.574100000000000000e+04 , 4.393213545731085018e-10
1.574200000000000000e+04 , 4.392655411566714752e-10
1.574300000000000000e+04 , 4.392097383757506886e-10
1.574400000000000000e+04 , 4.391539462276440015e-10
1.574500000000000000e+04 , 4.390981647096503073e-10
1.574600000000000000e+04 , 4.390423938190693265e-10
1.574700000000000000e+04 , 4.389866335532015552e-10
1.574800000000000000e+04 , 4.389308839093484201e-10
1.574900000000000000e+04 , 4.388751448848121751e-10
1.575000000000000000e+04 , 4.388194164768959010e-10
1.575100000000000000e+04 , 4.387636986829036096e-10
1.575200000000000000e+04 , 4.387079915001401395e-10
1.575300000000000000e+04 , 4.386522949259111567e-10
1.575400000000000000e+04 , 4.385966089575231545e-10
1.575500000000000000e+04 , 4.385409335922836080e-10
1.575600000000000000e+04 , 4.384852688275007683e-10
1.575700000000000000e+04 , 4.384296146604836618e-10
1.575800000000000000e+04 , 4.383739710885422970e-10
1.575900000000000000e+04 , 4.383183381089874064e-10
1.576000000000000000e+04 , 4.382627157191308082e-10
1.576100000000000000e+04 , 4.382071039162848890e-10
1.576200000000000000e+04 , 4.381515026977630180e-10
1.576300000000000000e+04 , 4.380959120608794948e-10
1.576400000000000000e+04 , 4.380403320029492912e-10
1.576500000000000000e+04 , 4.379847625212884645e-10
1.576600000000000000e+04 , 4.379292036132135892e-10
1.576700000000000000e+04 , 4.378736552760425320e-10
1.576800000000000000e+04 , 4.378181175070935219e-10
1.576900000000000000e+04 , 4.377625903036860799e-10
1.577000000000000000e+04 , 4.377070736631402961e-10
1.577100000000000000e+04 , 4.376515675827772425e-10
1.577200000000000000e+04 , 4.375960720599187152e-10
1.577300000000000000e+04 , 4.375405870918874924e-10
1.577400000000000000e+04 , 4.374851126760071279e-10
1.577500000000000000e+04 , 4.374296488096020542e-10
1.577600000000000000e+04 , 4.373741954899975312e-10
1.577700000000000000e+04 , 4.373187527145197492e-10
1.577800000000000000e+04 , 4.372633204804955189e-10
1.577900000000000000e+04 , 4.372078987852528402e-10
1.578000000000000000e+04 , 4.371524876261201783e-10
1.578100000000000000e+04 , 4.370970870004271355e-10
1.578200000000000000e+04 , 4.370416969055040382e-10
1.578300000000000000e+04 , 4.369863173386821433e-10
1.578400000000000000e+04 , 4.369309482972934312e-10
1.578500000000000000e+04 , 4.368755897786707617e-10
1.578600000000000000e+04 , 4.368202417801479247e-10
1.578700000000000000e+04 , 4.367649042990594858e-10
1.578800000000000000e+04 , 4.367095773327408895e-10
1.578900000000000000e+04 , 4.366542608785282524e-10
1.579000000000000000e+04 , 4.365989549337588282e-10
1.579100000000000000e+04 , 4.365436594957705431e-10
1.579200000000000000e+04 , 4.364883745619021502e-10
1.579300000000000000e+04 , 4.364331001294933849e-10
1.579400000000000000e+04 , 4.363778361958845514e-10
1.579500000000000000e+04 , 4.363225827584170911e-10
1.579600000000000000e+04 , 4.362673398144331695e-10
1.579700000000000000e+04 , 4.362121073612757273e-10
1.579800000000000000e+04 , 4.361568853962885840e-10
1.579900000000000000e+04 , 4.361016739168165417e-10
1.580000000000000000e+04 , 4.360464729202050227e-10
1.580100000000000000e+04 , 4.359912824038004315e-10
1.580200000000000000e+04 , 4.359361023649499483e-10
1.580300000000000000e+04 , 4.358809328010016320e-10
1.580400000000000000e+04 , 4.358257737093044204e-10
1.580500000000000000e+04 , 4.357706250872079235e-10
1.580600000000000000e+04 , 4.357154869320627334e-10
1.580700000000000000e+04 , 4.356603592412202179e-10
1.580800000000000000e+04 , 4.356052420120327268e-10
1.580900000000000000e+04 , 4.355501352418532823e-10
1.581000000000000000e+04 , 4.354950389280356818e-10
1.581100000000000000e+04 , 4.354399530679348085e-10
1.581200000000000000e+04 , 4.353848776589062178e-10
1.581300000000000000e+04 , 4.353298126983062920e-10
1.581400000000000000e+04 , 4.352747581834922409e-10
1.581500000000000000e+04 , 4.352197141118222046e-10
1.581600000000000000e+04 , 4.351646804806552023e-10
1.581700000000000000e+04 , 4.351096572873508217e-10
1.581800000000000000e+04 , 4.350546445292697880e-10
1.581900000000000000e+04 , 4.349996422037734467e-10
1.582000000000000000e+04 , 4.349446503082240740e-10
1.582100000000000000e+04 , 4.348896688399848248e-10
1.582200000000000000e+04 , 4.348346977964195780e-10
1.582300000000000000e+04 , 4.347797371748930395e-10
1.582400000000000000e+04 , 4.347247869727709492e-10
1.582500000000000000e+04 , 4.346698471874196158e-10
1.582600000000000000e+04 , 4.346149178162062785e-10
1.582700000000000000e+04 , 4.345599988564991588e-10
1.582800000000000000e+04 , 4.345050903056670468e-10
1.582900000000000000e+04 , 4.344501921610798184e-10
1.583000000000000000e+04 , 4.343953044201079182e-10
1.583100000000000000e+04 , 4.343404270801228762e-10
1.583200000000000000e+04 , 4.342855601384968432e-10
1.583300000000000000e+04 , 4.342307035926030036e-10
1.583400000000000000e+04 , 4.341758574398151108e-10
1.583500000000000000e+04 , 4.341210216775080554e-10
1.583600000000000000e+04 , 4.340661963030572966e-10
1.583700000000000000e+04 , 4.340113813138392244e-10
1.583800000000000000e+04 , 4.339565767072311075e-10
1.583900000000000000e+04 , 4.339017824806109903e-10
1.584000000000000000e+04 , 4.338469986313577440e-10
1.584100000000000000e+04 , 4.337922251568510157e-10
1.584200000000000000e+04 , 4.337374620544713312e-10
1.584300000000000000e+04 , 4.336827093216000950e-10
1.584400000000000000e+04 , 4.336279669556195392e-10
1.584500000000000000e+04 , 4.335732349539126192e-10
1.584600000000000000e+04 , 4.335185133138630663e-10
1.584700000000000000e+04 , 4.334638020328556455e-10
1.584800000000000000e+04 , 4.334091011082758973e-10
1.584900000000000000e+04 , 4.333544105375100346e-10
1.585000000000000000e+04 , 4.332997303179452005e-10
1.585100000000000000e+04 , 4.332450604469693136e-10
1.585200000000000000e+04 , 4.331904009219712751e-10
1.585300000000000000e+04 , 4.331357517403405547e-10
1.585400000000000000e+04 , 4.330811128994677075e-10
1.585500000000000000e+04 , 4.330264843967439095e-10
1.585600000000000000e+04 , 4.329718662295612153e-10
1.585700000000000000e+04 , 4.329172583953125583e-10
1.585800000000000000e+04 , 4.328626608913916475e-10
1.585900000000000000e+04 , 4.328080737151929674e-10
1.586000000000000000e+04 , 4.327534968641119847e-10
1.586100000000000000e+04 , 4.326989303355448384e-10
1.586200000000000000e+04 , 4.326443741268884426e-10
1.586300000000000000e+04 , 4.325898282355407974e-10
1.586400000000000000e+04 , 4.325352926589003680e-10
1.586500000000000000e+04 , 4.324807673943667571e-10
1.586600000000000000e+04 , 4.324262524393401361e-10
1.586700000000000000e+04 , 4.323717477912216585e-10
